,Open,High,Low,Close,Adj Close,Volume,Returns,Daily_Return,Typical_Price,Typical_Price_Return,Volume_Log,Volume_Differencing,Volume_Differencing_10,Volumne_Percent_Change,MA_5,Volumne_MA_200,Close_EMA_50,Momentum_AwesomeOscillatorIndicator,Momentum_KAMA,Momentum_PercentagePVolumneOscillator,Momentum_ROC,Momentum_RSI,Momentum_StochRSIIndicator,Momentum_TSIIndicator,Trend_ADX,Trend_AroonIndicator,Trend_CCI,Trend_DPO,Trend_EMA,Trend_MACD,Trend_MI,Volumne_CMF,Volumne_EOM,Volumne_FI,Volumne_MFI,Volumne_VWAP,Volume_CMF,Volume_EOM,Volume_FI,Volume_MFI,Volume_VWAP,Volatility_ATR,Volatility_BB,Volatility_DonchainChannel,Volatility_UlcerIndex,Mkt-RF,SMB,HML,RF,SP500,DEXJPUS,DEXUSEU,CBBTCUSD,ADS_Index,ADS_Index
2019-09-04,41.65250015258789,42.26499938964844,41.65250015258789,42.189998626708984,41.994781494140625,22772800.0,1.142181396484375,0.027574891262301282,42.03583272298177,2.225073938608757,16.941077399298496,-6841200.0,-23546000.0,-0.23101235901938277,17.16756811433267,-0.5909558507927188,0.036076794734330564,0.30288962195901803,40.42298512702338,-9.435335830879014,5.765854279901049,55.16384452952074,0.8231022333487423,4.328624489502213,14.710480340498219,25.0,68.67507188844655,2.2957500457763658,41.01326994839608,0.30328283692443847,25.666532200284127,0.028601392727414153,2.188667329393708,9523990.118903069,54.92746438058965,40.4086324523609,0.028601392727414153,2.188667329393708,9523990.118903069,54.92746438058965,40.4086324523609,1.4480828626101274,17.61462674714138,16.12653563183688,9.506742633028876,1.08,-0.22,0.43,0.009,2937.78,106.28,1.1025,10585.67,0.0152374,0.0152374
2019-09-05,43.217498779296875,44.997501373291016,43.20000076293945,44.935001373291016,44.72709274291992,69567600.0,2.732311248779297,0.0630340592212617,44.37750116984049,5.421019597776189,18.05780949967648,46794800.0,26843200.0,2.054854914635003,17.436183973813936,0.25120025484574904,0.09902674050122307,1.0191767075482545,40.58129428590365,-1.4483993951528595,5.246519954275454,63.283724035334146,1.0,8.080295186921498,15.141902126142531,70.0,151.44640459140197,1.245124053955081,41.38676817933845,0.5768116868327979,25.53040445268898,0.06798735144179303,5.529375222812587,26803919.924066596,61.18609428079649,40.83383442798416,0.06798735144179303,5.529375222812587,26803919.924066596,61.18609428079649,40.83383442798416,1.5160538568087225,19.407107318866977,20.013571361807415,8.987056222525894,1.42,0.4,0.71,0.009,2976.0,106.96,1.1038,10574.27,-0.0111358,-0.0111358
2019-09-06,44.70000076293945,45.272499084472656,44.279998779296875,44.662498474121094,44.45584487915039,37697600.0,-0.27124786376953125,-0.006082972985795632,44.73833211263021,0.809806521237677,17.445106989914372,-31870000.0,7348800.0,-0.4581155595420857,17.446303167379682,-0.3121807229751008,0.08841953434336403,1.5816397947423582,40.693668457156804,-1.8375584052439913,6.421635249212655,62.08174155697197,0.9174109568809612,10.654215794635254,15.613674181677556,70.0,149.1461236591185,1.8302492141723619,41.69874249312728,0.7628034412507745,25.205480167665282,0.022068201256005233,1.7837125879292042,23272812.760655675,61.709059115520944,41.06447576126778,0.022068201256005233,1.7837125879292042,23272812.760655675,61.709059115520944,41.06447576126778,1.4898761792270754,20.817247849895253,20.56018716507185,8.61780957580137,-0.02,-0.39,0.04,0.009,2978.71,106.8,1.1042,10318.8,-0.0380134,-0.0380134
2019-09-09,44.974998474121094,45.994998931884766,44.959999084472656,45.125,44.91621398925781,41752400.0,0.4603691101074219,0.010302396249338486,45.359999338785805,1.3799969032148418,17.547267492638877,4054800.0,-15053200.0,0.10756122405670387,17.511387472646497,-0.22919507557995533,0.09540820962835661,2.1516543332268157,41.306526407744386,-1.3144655478621634,5.413773581593354,63.353954901696554,1.0,13.136952161121416,16.22313392985855,80.0,157.69010765449866,1.563749122619626,42.025052731877054,0.9367252686711467,24.977883748323652,-0.006395158354806499,1.7383281487099267,22895454.27955575,66.01485223052376,41.369925265576654,-0.006395158354806499,1.7383281487099267,22895454.27955575,66.01485223052376,41.369925265576654,1.4820073931539053,21.662372144050693,22.14555697191576,8.05477426305076,0.07,0.75,3.06,0.009,2978.43,107.14,1.1056,10310.01,-0.120952,-0.120952
2019-09-10,44.79499816894531,46.0625,44.6974983215332,45.79499816894531,45.5831184387207,35281200.0,0.6669044494628906,0.01473859538966682,45.518332163492836,0.3484504662290444,17.378860802129857,-6471200.0,3460400.0,-0.1549898927965817,17.539137272707908,-0.3405094974056997,0.1068252670087646,2.9433967814726003,41.918056071986314,-2.1845362822824175,6.822951504402919,65.17670270796512,1.0,15.7577007434364,16.699287617705316,85.0,148.43147407447043,-1.092874145507814,42.38409515445498,1.115761024216411,24.855251190131693,0.03469602748208564,-0.37721918576404967,22966205.24323552,69.44952703935564,41.64531538279607,0.03469602748208564,-0.37721918576404967,22966205.24323552,69.44952703935564,41.64531538279607,1.4761571074195499,22.00076446408968,22.096798377893975,7.299429311888732,0.17,1.06,1.13,0.009,2979.39,107.34,1.1042,10090.01,-0.148304,-0.148304
2019-09-11,45.942501068115234,46.567501068115234,45.650001525878906,46.08250045776367,45.869285583496094,36151200.0,0.2861671447753906,0.006258295379820478,46.1000010172526,1.2697822564065042,17.40322070103885,870000.0,7054400.0,0.024659025203224383,17.60174355733412,-0.32002737856966723,0.10882666908944771,3.7158970327938263,42.88276411720037,-2.6788486035786896,13.475744312146498,65.9591449816875,1.0,18.136275604513756,17.268805073803698,90.0,153.53059618321407,-0.6938755035400419,42.73632423096057,1.26625063323349,24.73120209032391,0.01041705342131558,1.8495368103830614,21768809.767073117,69.70525793927034,41.9508586182388,0.01041705342131558,1.8495368103830614,21768809.767073117,69.70525793927034,41.9508586182388,1.4482242291603886,22.77377826307073,23.111838052269356,6.728581441459058,0.88,1.33,-0.04,0.009,3000.93,107.73,1.1001,10169.49,-0.175389,-0.175389
2019-09-12,46.54999923706055,47.099998474121094,45.98749923706055,46.067501068115234,45.854347229003906,32784000.0,-0.0149383544921875,-0.00032572531562902185,46.38499959309896,0.6163150264160588,17.30545114946082,-3367200.0,7222800.0,-0.09314213636061874,17.4191937141083,-0.3828732183579556,0.10377080263794913,4.122506927041449,43.67210418593353,-3.744910198309785,11.375042412425202,65.87598268269397,0.9951731762869208,20.05838179659967,17.931533464295025,90.0,142.30303058150054,-2.0338739395141587,43.053579167832446,1.3685288584090074,24.639080461748794,-0.010248485740843034,1.4761299782172628,19648757.409234308,73.97872054652527,42.33038141382431,-0.010248485740843034,1.4761299782172628,19648757.409234308,73.97872054652527,42.33038141382431,1.4314379795553964,21.72690472588024,24.132682573129006,5.698238696511339,0.22,-0.3,-0.13,0.009,3009.57,107.97,1.1074,10437.19,-0.202218,-0.202218
2019-09-13,45.397499084472656,45.77000045776367,45.04499816894531,45.48500061035156,45.27454376220703,32459200.0,-0.579803466796875,-0.012725081679866967,45.43333307902018,-2.0730077896104593,17.2954944740292,-324800.0,-3338400.0,-0.009907271839921905,17.39025780403326,-0.3861548910458593,0.08598918490829521,4.205227605034324,43.93290371008676,-4.6355341296720916,12.44746539541529,62.57632497331135,0.8036577147202324,20.825645831896118,18.174023693979827,90.0,95.89560569473004,-2.5934993743896513,43.28514311473903,1.3865983275607192,24.53857427853668,0.017395727514322716,-2.5379045657014063,15976733.002769843,74.60346071144481,42.731377269946655,0.017395727514322716,-2.5379045657014063,15976733.002769843,74.60346071144481,42.731377269946655,1.4109912255361228,19.117265673373307,18.36893437364566,4.308035154286927,-0.01,0.01,0.74,0.009,3007.39,108.12,1.1074,10381.91,-0.2288,-0.2288
2019-09-16,44.72999954223633,45.400001525878906,44.625,45.0525016784668,44.844058990478516,23183200.0,-0.4304847717285156,-0.009553810932702245,45.02583440144857,-0.9009621587690475,16.95893843639099,-9276000.0,-5878400.0,-0.28577414107556565,17.280363571131627,-0.559467247091384,0.0724807048575471,4.063110306683711,44.04836700070773,-7.36466692495827,11.778938933989695,60.166582782466335,0.6637938474396607,20.83522922964952,18.238204084666375,85.0,70.35115716807043,-1.4066247940063477,43.45346297795119,1.3504522894231172,24.43550588815283,0.002599455865270439,-1.3204582598244046,13500214.69415644,69.19672577130834,43.17986180789435,0.002599455865270439,-1.3204582598244046,13500214.69415644,69.19672577130834,43.17986180789435,1.3834416947768946,18.34227710543369,17.030985414646864,3.6186186296635885,-0.23,0.9,0.53,0.009,2997.96,107.94,1.1006,10268.77,-0.307725,-0.307725
2019-09-17,45.119998931884766,45.310001373291016,44.65250015258789,45.26750183105469,45.05805587768555,22304800.0,0.21399688720703125,0.00476067313187567,45.07666778564453,0.11283457918556117,16.920312459904885,-878400.0,-7309200.0,-0.037889506194140554,17.19570491213814,-0.5738042230313486,0.07432952938828152,3.940934125114893,44.28118715172082,-9.789094235895753,8.425154086358532,60.971190590913984,0.7104940961887484,21.052108504353072,18.299175455818595,45.0,64.56642729774039,-1.4077512741088896,43.62622858300866,1.3238939835169319,24.346956627461193,-0.06604337066513759,-0.09211879571649445,12671197.61885034,66.76963991161378,43.358648977873216,-0.06604337066513759,-0.09211879571649445,12671197.61885034,66.76963991161378,43.358648977873216,1.3471446710732062,18.738873148604572,16.98037666632997,3.5040142033015225,0.17,-0.59,-1.19,0.009,3005.7,108.12,1.1063,10185.14,-0.334529,-0.334529
2019-09-18,45.1974983215332,45.35499954223633,44.125,44.994998931884766,44.78681945800781,25815200.0,-0.2712364196777344,-0.00603790127563153,44.824999491373696,-0.5598760496777988,17.066474023699538,3510400.0,3042400.0,0.15738316416197407,17.12273712913311,-0.5053528777375148,0.06502792169864424,3.6058603174546207,44.36770632167125,-10.868410513930552,7.444332654547509,59.33525378149587,0.5585753187184724,20.816615763808255,18.140256903175676,45.0,49.913677290791156,-2.394125366210936,43.756587663854006,1.2662609600553196,24.21585802002535,-0.017462136529360295,-1.1494724406715644,10794443.860612081,68.53431101511487,43.496371341528935,-0.017462136529360295,-1.1494724406715644,10794443.860612081,68.53431101511487,43.496371341528935,1.3412874146313623,18.756093410358694,16.92120069092135,3.2761027335717836,-0.05,-0.76,0.06,0.009,3006.73,108.17,1.1061,10155.26,-0.361692,-0.361692
2019-09-19,45.05500030517578,45.2400016784668,44.127498626708984,44.23500061035156,44.03032684326172,24547600.0,-0.7564926147460938,-0.01703524467171924,44.534166971842446,-0.6509316457433467,17.01612464775188,-1267600.0,-45020000.0,-0.04910285413244908,17.060521856437102,-0.5274498585868541,0.04511094979175345,3.153456183040845,44.36383998734864,-11.980478039836257,7.778524952725823,54.91017633016761,0.2636824310541728,19.428709175201103,17.9892842781649,45.0,35.93783382143644,-1.3180013656616225,43.80215080161568,1.1460499107815423,24.15640839229545,-0.03648792385340428,-0.2549246047480894,7989626.845537745,64.01073296668864,43.57458515310447,-0.03648792385340428,-0.2549246047480894,7989626.845537745,64.01073296668864,43.57458515310447,1.3298481964876847,18.741083959092713,16.893441379539308,3.353690315260308,-0.05,-0.43,-0.46,0.009,3006.79,108.0,1.1046,10304.94,-0.389222,-0.389222
2019-09-20,44.224998474121094,44.462501525878906,43.06999969482422,43.17250061035156,42.972755432128906,35024400.0,-1.0575714111328125,-0.024312322648764706,43.5683339436849,-2.192609090036912,17.37155551941963,10476800.0,-2673200.0,0.42679528752301654,17.080316842895446,-0.3222413152517184,0.019208271132075128,2.726419639587405,44.287581090021696,-10.119952809907527,2.328755666326548,49.367147986383486,0.0,16.606360574523045,17.416314168160834,45.0,-0.24158319369942463,1.4118762969970717,43.742184116733384,0.9540492321678187,24.200795364456397,-0.07681964144764393,-3.6477992272699162,3684574.288819865,59.11565844174499,43.60483412510977,-0.07681964144764393,-3.6477992272699162,3684574.288819865,59.11565844174499,43.60483412510977,1.3329808782160348,18.700832498450442,16.887570598933095,3.6034769959246535,-0.48,0.29,0.15,0.009,2992.07,107.95,1.1004,10168.44,-0.41713,-0.41713
2019-09-23,43.17499923706055,44.16749954223633,43.13750076293945,43.709999084472656,43.507755279541016,24971200.0,0.5349998474121094,0.012372884206513834,43.67166646321615,0.23689263496753377,17.033233718770425,-10053200.0,-16781200.0,-0.28703418188462904,17.093886231151824,-0.5141373969756167,0.030608266908553228,2.283573924793913,44.25410681790097,-11.076717764560854,-2.72616501920592,52.00657112936321,0.15907808708781415,14.89394342303557,16.871992563656974,45.0,-1.024410931836461,0.9843734741210923,43.739118875565694,0.835626365295866,24.240315740263444,-0.003992351334068862,-0.46919183956334803,4611946.441977274,65.58864946397065,43.81714835122623,-0.003992351334068862,-0.46919183956334803,4611946.441977274,65.58864946397065,43.81714835122623,1.3178317732700768,17.60082093043919,16.827641924009086,3.4001567088800524,-0.02,-0.17,0.51,0.009,2991.78,107.47,1.0991,9683.89,-0.502854,-0.502854
2019-09-24,44.025001525878906,44.3224983215332,42.775001525878906,43.13249969482422,42.93293380737305,31726800.0,-0.5748214721679688,-0.013299985262582581,43.40999984741211,-0.6009701339673157,17.27267230754386,6755600.0,-3554400.0,0.2705356570769526,17.1624995232034,-0.38043371280469795,0.01631458617538417,1.8414487502154202,44.072335426799526,-10.007834314615803,-3.4256900790792217,49.0481612906807,0.0,12.580494505876244,16.208072581454367,45.00000000000001,-16.7717407114789,1.358374977111815,43.681345620256984,0.6872537819308349,24.249603641738993,-0.038021370671093346,-0.5060489767106705,2427741.291741529,60.803642150119686,43.91987866758389,-0.038021370671093346,-0.5060489767106705,2427741.291741529,60.803642150119686,43.91987866758389,1.3293150243892877,16.93316257207703,16.793614929817732,3.462048214538047,-1.01,-0.73,0.0,0.009,2966.6,107.32,1.0999,8556.43,-0.531625,-0.531625
2019-09-25,43.127498626708984,44.755001068115234,42.6775016784668,44.557498931884766,44.351341247558594,30843200.0,1.4184074401855469,0.03250373140337226,43.9966672261556,1.3424060392912107,17.244426862625463,-883600.0,-5308000.0,-0.027850271694592532,17.19727500398587,-0.39548571896945794,0.04784117410733302,1.4669931187349192,44.095964086130344,-9.280825134439821,-1.2576200955462258,55.738846948577994,0.39564142335820324,12.421607417239548,15.738629136853907,45.0,1.690973487414018,1.8229982376098661,43.76478879279296,0.6768506568157022,24.44540011533875,0.02929023513131416,1.128236237737929,6382388.45143337,65.20135711151774,44.064164391484994,0.02929023513131416,1.128236237737929,6382388.45143337,65.20135711151774,44.064164391484994,1.3667242426522452,15.415739721452285,16.715178944779623,3.307576545573017,0.69,0.36,0.53,0.009,2984.87,107.78,1.0949,8446.57,-0.560449,-0.560449
2019-09-26,44.459999084472656,44.54750061035156,43.8224983215332,44.334999084472656,44.1298713684082,23456400.0,-0.22146987915039062,-0.00500604218938161,44.234999338785805,0.5402429798214037,16.970653936729114,-7386800.0,-9327600.0,-0.23949525341080047,17.189829940818182,-0.5384779207871934,0.040869511858887986,1.2155150245217712,44.10926476695814,-10.532786129388901,-3.1881191021920747,54.534689221730765,0.32443576502103655,11.944649075480227,15.292657864483477,45.0,4.356269857273996,1.9090005874633817,43.8190945348577,0.6432373868400276,24.55511368154805,0.043524906828161555,1.4488303407661942,5277489.987407582,68.82303137112518,44.21972747173463,0.043524906828161555,1.4488303407661942,5277489.987407582,68.82303137112518,44.21972747173463,1.335138061037211,13.325272230985568,14.233643457235873,3.141517799132656,-0.41,-0.96,0.11,0.009,2977.62,107.67,1.0938,8063.0,-0.589338,-0.589338
2019-09-27,43.915000915527344,44.42499923706055,42.33000183105469,42.939998626708984,42.74132537841797,36205600.0,-1.3885459899902344,-0.031970648775963006,43.231666564941406,-2.2943066930572797,17.404724360964384,12749200.0,3746400.0,0.5435275660374141,17.197886590719094,-0.2854497682176008,0.007797701958857539,0.9976179122924833,44.01321242478145,-8.088597632539676,-6.819295393779484,47.59254486262693,0.0,9.380164896054534,14.792850821334232,30.0,-62.1841293389326,1.8345012664794922,43.73537111503401,0.4982897754210711,24.804500535458548,0.005328489172504475,-4.6725041641378295,-35302.25649870187,63.42783614439085,44.30565340520159,0.005328489172504475,-4.6725041641378295,-35302.25649870187,63.42783614439085,44.30565340520159,1.3731310282856435,12.609607247428755,14.214497100168597,3.4428191118879607,-0.62,-0.34,0.88,0.009,2961.79,108.05,1.0942,8193.98,-0.618303,-0.618303
2019-09-30,43.20000076293945,43.619998931884766,42.8849983215332,43.51750183105469,43.31615447998047,18618400.0,0.5748291015625,0.0133593884409553,43.340833028157554,0.2521967636151867,16.73966089701259,-17587200.0,-4564800.0,-0.48575910908809683,17.153770979749126,-0.6308443920999462,0.020497165276110785,0.7658897063311372,43.994224418315795,-10.706163917610336,-5.535353943531965,50.40707101301892,0.15324154346188001,8.07350563065682,14.318034130342449,30.0,-63.30457411108425,1.1700006484985366,43.714621659416935,0.42511694772814224,24.776508688345224,0.05596594474510598,-0.4934713949445419,992077.5450526068,62.88720100708636,44.37852549201091,0.05596594474510598,-0.4934713949445419,992077.5450526068,62.88720100708636,44.37852549201091,1.3412245073889395,11.719621165240214,14.188194696002393,3.624097684282637,0.5,-0.17,-0.48,0.009,2976.74,108.11,1.0905,8305.14,-0.706046,-0.706046
2019-10-01,43.75,45.25,43.45249938964844,43.5,43.29873275756836,36600800.0,-0.017421722412109375,-0.00040228009762977024,44.06749979654948,1.6627328002011055,17.41558065605621,17982400.0,14296000.0,0.9658402440596399,17.187789812109,-0.27354013936450683,0.019283837021699002,0.7532646740184106,43.97031583854009,-7.883759558653461,-4.364077352347693,50.318873386469065,0.14911465505955585,6.99357407779946,13.972715834469719,30.0,-29.624579415663582,0.6146266937255831,43.69418150137723,0.36154701417829216,24.909863853754327,0.015564453725719385,5.396072532735801,836586.2533269866,67.66288891212325,44.51157392572372,0.015564453725719385,5.396072532735801,836586.2533269866,67.66288891212325,44.51157392572372,1.3640383125370705,9.730018603584284,12.258683214271,3.714264385163253,-1.31,-0.46,-0.59,0.007,2940.25,107.7,1.0932,8323.43,-0.735998,-0.735998
